post_id,cuenta,fecha,me_gusta,comentarios,visualizaciones,link,descripcion,archivo_origen,prob_obstruccion_parental,prob_pension_alimentos,etiqueta
fundacion_crianza_compartida_01754,fundacion_crianza_compartida,2024-11-20T20:55:38.000Z,146.0,8.0,,https://www.instagram.com/fundacion_crianza_compartida/p/DCm3u1nRPLG/,"Artículo 8

1. Los Estados Partes se comprometen a respetar el derecho del niño a preservar su identidad, incluidos la nacionalidad, el nombre y las relaciones familiares de conformidad con la ley sin injerencias ilícitas.

2. Cuando un niño sea privado ilegalmente de algunos de los elementos de su identidad o de todos ellos, los Estados Partes deberán prestar la asistencia y protección apropiadas con miras a restablecer rápidamente su identidad.

Artículo 9

1. Los Estados Partes velarán por que el niño no sea separado de sus padres contra la voluntad de éstos, excepto cuando, a reserva de revisión judicial, las autoridades competentes determinen, de conformidad con la ley y los procedimientos aplicables, que tal separación es necesaria en el interés superior del niño.

La #LeyCrianzaCompartida busca que hijos e hijas de padres separados convivan el mismo tiempo con su mamá o papá, o que las decisiones respecto a ellos sean tomadas por igual. 🏡

Por una crianza colaborativa, coparticipativa y corresponsable.

¿Te sumas a esta iniciativa? Firma en el enlace de nuestra biografía ✍️⬇️

#LeyCrianzaCompartida
https://chng.it/G5FmrLCmkR

¿ Crees que la Crianza Compartida un derecho humano de niños, niñas y adolescentes ?",instagram_fundacion_crianza_compartida.csv,0.0003493857802823186,0.0010754023678600788,ninguna
fundacion_crianza_compartida_01755,fundacion_crianza_compartida,2024-11-19T15:56:11.000Z,17.0,5.0,,https://www.instagram.com/fundacion_crianza_compartida/reel/DCjwp63R_F_/,"Ya gente, se han cerrado las inscripciones para el taller del día de hoy con la expositora Adriana Jiménez

Fundación le está invitando a una reunión de Zoom programada.

Tema: Taller divorcio con amor 
Hora: 19 nov 2024 09:15 p. m. Santiago

Entrar Zoom Reunión
https://us06web.zoom.us/j/87032015964?pwd=xYn4HcnEearIuazvouqXHNlnPrUOJb.1

ID de reunión: 870 3201 5964
Código de acceso: 061727

Se les informa que solo se permitirá el acceso a quienes llenaron previamente el formulario de inscripción, por lo que se solicita puedan ingresar con nombre y apellido al taller, durante este se les pedirá el correo para la certificación del taller!!!!

Los esperamos !!!! Hoy sin falta a las 21:15",instagram_fundacion_crianza_compartida.csv,0.0011672311229631305,0.00011569318303372711,ninguna
fundacion_crianza_compartida_01756,fundacion_crianza_compartida,2024-11-19T15:00:44.000Z,55.0,1.0,,https://www.instagram.com/fundacion_crianza_compartida/reel/DCjqU-MRd4S/,"#mesdelamasculinidad #mensday2024 

¿Cuál es tu modelo positivo de Hombre en tu vida ? 

Celebrar las contribuciones positivas de los hombres a la sociedad; a la comunidad, a la familia, al matrimonio, a la economía, al cuidado de los niños y el medio ambiente.

Promover modelos masculinos positivos; no solamente estrellas de cine y deportistas, sino también hombres de la vida cotidiana, de clase trabajadora, que viven vidas dignas y honradas

#crianzacompartida #hombresmaltratados #hombresmerecenempatía #diainternacionaldelhombre ##masculinidadpositiva",instagram_fundacion_crianza_compartida.csv,0.00017605617176741362,0.0018279430223628879,ninguna
fundacion_crianza_compartida_01757,fundacion_crianza_compartida,2024-11-19T13:00:58.000Z,91.0,5.0,,https://www.instagram.com/fundacion_crianza_compartida/p/DCjcmi8xnEA/,"El 19 de noviembre, el Día Internacional del Hombre celebra en todo el mundo el valor positivo que los hombres aportan al mundo, a sus familias y a sus comunidades. Destacamos los modelos a seguir positivos y concientizamos sobre el bienestar de los hombres. Nuestro tema para 2024 es “Modelos masculinos positivos”.

A celebrar la masculinidad que se proyecta sin límites hacia una paternidad que lucha por ser reconocida . 

19 de Noviembre Día Internacional del Hombre ♂️

#mensday #mensday2024 #diainternacionaldelhombre #masculinidadpositiva #masculinismo #redpill #masculinidades #paternidadactiva #paternidadestoica",instagram_fundacion_crianza_compartida.csv,0.0002511868078727275,7.662101415917277e-05,ninguna
fundacion_crianza_compartida_01758,fundacion_crianza_compartida,2024-11-19T10:50:11.000Z,197.0,9.0,,https://www.instagram.com/fundacion_crianza_compartida/p/DCjNpbrRw38/,"A celebrar la masculinidad que se proyecta sin límites hacia una paternidad que lucha por ser reconocida . 

19 de Noviembre Día Internacional del Hombre ♂️

#mensday #mensday2024 #diainternacionaldelhombre #masculinidadpositiva #masculinismo #redpill #masculinidades #paternidadactiva #paternidades",instagram_fundacion_crianza_compartida.csv,0.0003829636552836746,0.00011235327110625803,ninguna
fundacion_crianza_compartida_01759,fundacion_crianza_compartida,2024-11-18T18:55:47.000Z,68.0,0.0,,https://www.instagram.com/fundacion_crianza_compartida/p/DChgbRrROm1/,"Padre o madre obstructor/a de vínculos 

Versus 

Padre o madre que abandona a sus hijos. 

La #LeyCrianzaCompartida busca que hijos e hijas de padres separados convivan el mismo tiempo con su mamá o papá, o que las decisiones respecto a ellos sean tomadas por igual. 🏡

Por una crianza colaborativa, coparticipativa y corresponsable.

¿Te sumas a esta iniciativa? Firma en el enlace de nuestra biografía ✍️⬇️

#LeyCrianzaCompartida
https://chng.it/G5FmrLCmkR

#padresymadres #abandonoparental #madresseparadas #padresabandonicos #madresobstructoras #madresabandonicas #padresobstructores",instagram_fundacion_crianza_compartida.csv,0.8174287676811218,0.014299129135906696,obstruccion_parental
fundacion_crianza_compartida_01760,fundacion_crianza_compartida,2024-11-18T15:12:37.000Z,225.0,14.0,,https://www.instagram.com/fundacion_crianza_compartida/p/DChG4z9RUCB/,"La sustitución parental es una práctica de violencia intrafamiliar y ocurre en el ejercicio del impedimento de vínculos de un progenitor con sus hijos . Generalmente ocurre en el ejercicio de la alienación parental o violencia psicológica donde se busca devaluar y distorsionar la imagen del padre o madre o familia extensa excluida de la vida del niño , niñas o adolescente .

Cuéntanos tu experiencia con esta práctica de obstrucción de vínculos y violencia intrafamiliar. 

Te leemos . 

La #LeyCrianzaCompartida busca que hijos e hijas de padres separados convivan el mismo tiempo con su mamá o papá, o que las decisiones respecto a ellos sean tomadas por igual. 🏡

Por una crianza colaborativa, coparticipativa y corresponsable.

¿Te sumas a esta iniciativa? Firma en el enlace de nuestra biografía ✍️⬇️

#LeyCrianzaCompartida
https://chng.it/G5FmrLCmkR",instagram_fundacion_crianza_compartida.csv,0.9992296695709229,0.01627141423523426,obstruccion_parental
fundacion_crianza_compartida_01761,fundacion_crianza_compartida,2024-11-16T01:16:46.000Z,97.0,7.0,,https://www.instagram.com/fundacion_crianza_compartida/reel/DCacSdXR2DM/,"MIni entrevista a uno de los organizadores del Congreso Interdisciplinario sobre Alienación Parental y Violencia Familiar y presidente de @ceap.argentina el doctor Mauricio Mizrahi. 

Palabras finales desde Argentina. 

#AlienaciónParental ##crianzacompartida #leycrianzacompartida #falsasdenuncias #impedimentodevinculos #interferenciasparentales #coparentalidad",instagram_fundacion_crianza_compartida.csv,0.6309123039245605,0.00010310211655450985,obstruccion_parental
fundacion_crianza_compartida_01762,fundacion_crianza_compartida,2024-11-15T20:14:01.000Z,15.0,0.0,,https://www.instagram.com/fundacion_crianza_compartida/reel/DCZ69VeRkDb/,Extracto de la presentación del Dr Nelson Sicavo e instrumento de evaluación escala Zicap II,instagram_fundacion_crianza_compartida.csv,0.20930801331996918,0.3246634900569916,ninguna
fundacion_crianza_compartida_01763,fundacion_crianza_compartida,2024-11-15T19:08:56.000Z,60.0,5.0,,https://www.instagram.com/fundacion_crianza_compartida/p/DCZo7XQxBmq/,"Hoy en el contexto del Congreso Interdisciplinario sobre Alienación Parental y Violencia Familiar organizado por @ceap.argentina estará haciendo su exposición el psicólogo , docente , investigador y director de la carrera de Psicología de la @ubiobio .

La presentación será a las 16:40 horas .

Disertación de Nelson Zicavo Martínez (Chile, Doctor en Psicología), “Desde el Maltrato a un Nuevo Trato: la escala ZICAP, un Instrumento Válido para Medir la Alienación Parental”.

En la imagen de izquierda a derecha 

Perito Ps. Carolina Valenzuela , Psicólogo e investigador Nelson Zicavo , Perito Ps.  Estefany Riquelme y Abogada Catalina Saire .",instagram_fundacion_crianza_compartida.csv,0.27845296263694763,9.572779526934028e-05,ninguna
fundacion_crianza_compartida_01764,fundacion_crianza_compartida,2024-11-15T16:41:28.000Z,247.0,11.0,,https://www.instagram.com/fundacion_crianza_compartida/reel/DCZhZL8RQjq/,"En el contexto del Congreso Interdisciplinario sobre Alienación Parental y Violencia Familiar organizado por @ceap.argentina nos encontramos con Valentina Ortiz ( @valensinfiltro_ ) una incansable y talentosa activista en crítica de género , comunicadora social y youtuber . 

Aquí les presentamos la entrevista que dio a Fundación Crianza Compartida Chile. 

Agradecimientos especiales a @soytupsico_loga ( en la grabación ) 

Agradecimientos a @ps_perito_caroval por las preguntas. 

#alienacionparental #maltratopsicológico #abusopsicológico #maltratoinfantíl #laalienacionparentalsiexiste #alienacionparentalesmaltratoinfantil #violenciapsicologica #feminismo",instagram_fundacion_crianza_compartida.csv,0.6511330008506775,0.00011235327838221565,obstruccion_parental
fundacion_crianza_compartida_01765,fundacion_crianza_compartida,2024-11-15T12:31:39.000Z,174.0,18.0,,https://www.instagram.com/fundacion_crianza_compartida/reel/DCZAC8LRDny/,"Exposición de Saylin Lee Maturana: 

¿ Es la Alienación parental una forma de violencia intrafamiliar ? 

@valensinfiltro_ pregunta sobre el momento en que los hombres se dan cuenta de que han sido víctimas de violencia intrafamiliar .",instagram_fundacion_crianza_compartida.csv,0.998490035533905,0.0008509043836966157,obstruccion_parental
fundacion_crianza_compartida_01766,fundacion_crianza_compartida,2024-11-14T22:33:51.000Z,21.0,4.0,,https://www.instagram.com/ps_perito_caroval/reel/DCXl_xdpBbe/,"Primera jornada del congreso de alienación parental y violencia familiar. Excelentes ponencias, gran trabajo realizado por @ceap.argentina esto es un espacio maravilloso para que se pueda debatir, aprender y complementar herramientas para que podamos unirnos en pos del bienestar de los niños y de sus familias",instagram_fundacion_crianza_compartida.csv,0.997945249080658,0.0010556535562500358,obstruccion_parental
fundacion_crianza_compartida_01767,fundacion_crianza_compartida,2024-11-14T17:49:05.000Z,96.0,2.0,,https://www.instagram.com/fundacion_crianza_compartida/reel/DCXEumgRxbh/,"Parte 2 

Discurso inauguración de Congreso Interdisciplinario sobre Alienación Parental y Violencia Familiar por el Doctor Mauricio Mizrahi director de @ceap.argentina

#Alienaciónparental #crianzacompartida #falsasdenuncias",instagram_fundacion_crianza_compartida.csv,0.7074047327041626,0.00011235328565817326,obstruccion_parental
fundacion_crianza_compartida_01768,fundacion_crianza_compartida,2024-11-14T15:28:09.000Z,17.0,0.0,,https://www.instagram.com/fundacion_crianza_compartida/reel/DCW1Hhzx1Uy/,"Desempacando el 2024 y comenzando un 2025 de forma distinta con @tualiadaenlacrianza

https://tualiadaenlacrianza.com/products/desempacando-el-2024-moviendonos-hacia-el-2025-version-chile-online

Será una experiencia que nos permitirá reflexionar, conversar y transitar acerca de lo que llevamos en nuestra ""mochila "" personal, familiar, cultural y generacional para movernos mas conscientes y mas livianos al 2025 enfocandonos en nuestro corazon de chilenos (vivamos o no vivamos actualmente en Chile) .

Un momento unico para escucharte, comprenderte y continuar tu proceso. 

La crianza respetuosa y consciente parte en ti. 

La humanidad respetuosa y consciente se inicia con cada uno de nosotros. 

Fecha :

22 de Noviembre

9 a 10 pm hora Chile 🇨🇱

La reunion será por TEAM y el link de ingreso sera enviado a tu correo electronico. 

Evento gratuito ( linktree de nuestra biografía ) 

Cupos limitados",instagram_fundacion_crianza_compartida.csv,0.008291653357446194,0.02744157239794731,ninguna
fundacion_crianza_compartida_01769,fundacion_crianza_compartida,2024-11-14T13:42:39.000Z,70.0,2.0,,https://www.instagram.com/fundacion_crianza_compartida/reel/DCWpB--xo9I/,"Discurso inauguración de Congreso Interdisciplinario sobre Alienación Parental y Violencia Familiar por el Doctor Mauricio Mizrahi director de @ceap.argentina .

#Alienaciónparental #crianzacompartida #falsasdenuncias",instagram_fundacion_crianza_compartida.csv,0.5650287866592407,0.00010679088154574856,obstruccion_parental
fundacion_crianza_compartida_01770,fundacion_crianza_compartida,2024-11-14T12:04:38.000Z,82.0,10.0,,https://www.instagram.com/fundacion_crianza_compartida/reel/DCWdi4lxc06/,"Aprender a soltar: una película sobre los roles de los padres en la crianza y cuidado de los hijos . 

En la experiencia de la Fundación y en base a la literatura relacionada a divorcios y separaciones conflictivas hemos detectado que una de las banderas rojas que puede anticipar las dinámicas de interferencia parental post separación es precisamente cuando uno de los padres había capturado el rol de cuidador y el otro progenitor había sido relegado a un rol secundario en los cuidados de los hijos . 

Aprender a soltar es Aprender por un lado a dejar y permitir que el padre tome su rol en la vida de sus hijos y también requiere que ese padre lo tome por voluntad propia sin esperar a que le den el "" permiso "" de ejercer su paternidad. 

Cuéntanos tu experiencia con este tipo de situaciones que se presentan en la relación de pareja o en procesos de separación. 

La #LeyCrianzaCompartida busca que hijos e hijas de padres separados convivan el mismo tiempo con su mamá o papá, o que las decisiones respecto a ellos sean tomadas por igual. 🏡

¿Te sumas a esta iniciativa? Firma en el enlace de nuestra biografía ✍️⬇️
chng.it/VWNkLzzjFM

#aprenderasoltar #separacionesconhijos #divorcio",instagram_fundacion_crianza_compartida.csv,0.9971160292625427,0.0026652072556316853,obstruccion_parental
